# 国界、十段线以及南海诸岛数据（不含省界数据）
# 数据下载链接：https://gmt-china.org/example/ex003/
# 更新日期：2017年9月16日
>
114.441 45.192402
114.45618 45.206078
114.51468 45.274231
114.52804 45.292667
114.53091 45.306721
114.54159 45.347095
114.547 45.382523
114.74475 45.435032
114.79001 45.419079
114.94432 45.374928
114.9548 45.373081
115.00179 45.375641
115.16234 45.389992
115.17181 45.390659
115.21524 45.391426
115.35674 45.387165
115.37197 45.387981
115.41577 45.398575
115.56162 45.430901
115.68745 45.452675
115.70507 45.462086
115.89198 45.596275
115.92543 45.62661
115.93325 45.63015
115.98283 45.642254
116.02622 45.65649
116.02831 45.665447
116.03092 45.67968
116.04589 45.681904
116.06707 45.683968
116.08345 45.681389
116.10906 45.674553
116.12337 45.677219
116.13091 45.679493
116.13412 45.680172
116.14549 45.680878
116.1816 45.692486
116.21237 45.717037
116.21552 45.723022
116.21672 45.728535
116.21693 45.734493
116.21714 45.74091
116.23072 45.748596
116.25847 45.767864
116.27156 45.767521
116.28168 45.770145
116.28577 45.77681
116.27866 45.808594
116.27277 45.843822
116.25803 45.862019
116.24147 45.87149
116.23741 45.878559
116.23893 45.884529
116.24532 45.893749
116.25166 45.905033
116.26182 45.940174
116.2673 45.963135
116.27409 45.968464
116.28112 45.979065
116.36386 46.075287
116.39029 46.108025
116.41007 46.126045
116.42879 46.134594
116.44151 46.141563
116.53344 46.224728
116.56674 46.24968
116.58042 46.288475
116.62342 46.308201
